dps310_pressure,dps310_temp,bno08x_accel_z,bno08x_accel_x,bno08x_accel_y,timestamp
,,0.613281,0.574219,-9.80859,1725198140675
972.626,39.0528,,,,1725198140792
,,0.691406,1.37891,-9.57813,1725198140856
972.625,39.0542,,,,1725198140952
,,0.804688,0.691406,-9.96484,1725198141016
972.627,39.0542,,,,1725198141128
,,0.496094,0.957031,-9.69141,1725198141191
972.628,39.0545,,,,1725198141289
,,0.535156,0.574219,-9.84375,1725198141353
972.626,39.0545,,,,1725198141464
,,0.652344,0.84375,-9.88672,1725198141528
972.625,39.0503,,,,1725198141631
,,0.535156,0.535156,-9.73047,1725198141695
972.626,39.0542,,,,1725198141806
,,0.574219,0.996094,-9.72656,1725198141872
972.625,39.0542,,,,1725198141970
,,0.726563,0.804688,-9.92578,1725198142034
972.625,39.0511,,,,1725198142144
,,0.726563,0.882813,-9.69141,1725198142210
972.624,39.054,,,,1725198142305
,,0.574219,0.613281,-9.76953,1725198142376
972.624,39.0537,,,,1725198142487
,,0.460938,0.691406,-9.6875,1725198142553
972.624,39.0576,,,,1725198142643
,,0.496094,0.496094,-9.84766,1725198142709
972.625,39.0557,,,,1725198142818
,,0.613281,0.84375,-9.80469,1725198142884
972.623,39.0557,,,,1725198142981
,,0.496094,0.765625,-9.84375,1725198143045
972.623,39.0531,,,,1725198143162
,,0.535156,0.691406,-9.76953,1725198143226
972.624,39.0608,,,,1725198143324
,,0.535156,0.765625,-9.80859,1725198143388
972.623,39.0582,,,,1725198143498
,,0.574219,0.535156,-9.80859,1725198143563
972.623,39.061,,,,1725198143660
,,0.652344,0.652344,-9.80469,1725198143723
972.623,39.061,,,,1725198143836
,,0.535156,0.804688,-9.80859,1725198143905
972.621,39.0534,,,,1725198144002
,,0.652344,0.726563,-9.84766,1725198144066
972.62,39.0588,,,,1725198144178
,,0.496094,0.691406,-9.76953,1725198144242
972.62,39.0602,,,,1725198144339
,,0.535156,0.726563,-9.80469,1725198144403
972.621,39.0585,,,,1725198144514
,,0.613281,0.691406,-9.84375,1725198144580
972.621,39.0585,,,,1725198144678
,,0.574219,0.691406,-9.80469,1725198144747
972.621,39.0537,,,,1725198144857
,,0.535156,0.765625,-9.76953,1725198144922
972.622,39.0627,,,,1725198145019
,,0.613281,0.765625,-9.84375,1725198145085
972.622,39.0625,,,,1725198145195
,,0.613281,0.765625,-9.80859,1725198145261
972.621,39.0514,,,,1725198145356
,,0.574219,0.765625,-9.80469,1725198145420
972.62,39.0565,,,,1725198145536
,,0.0,-0.269531,-9.58203,1725198145600
972.619,39.0565,,,,1725198145693
,,1.22656,0.882813,-9.92188,1725198145758
972.619,39.0571,,,,1725198145868
,,0.152344,0.421875,-9.57813,1725198145932
972.619,39.0557,,,,1725198146029
,,0.304688,0.652344,-9.96094,1725198146095
972.622,39.0616,,,,1725198146204
,,0.460938,0.882813,-9.92188,1725198146274
972.621,39.0579,,,,1725198146371
,,0.535156,0.574219,-9.72656,1725198146435
972.622,39.0579,,,,1725198146525
,,0.304688,0.726563,-9.72656,1725198146610
972.622,39.0491,,,,1725198146707
,,0.078125,0.765625,-9.65234,1725198146770
972.624,39.0625,,,,1725198146867
,,0.496094,0.957031,-10.0039,1725198146951
972.624,39.0608,,,,1725198147053
,,0.652344,0.84375,-9.73047,1725198147117
972.625,39.065,,,,1725198147206
,,0.078125,0.917969,-9.80469,1725198147290
972.625,39.0579,,,,1725198147388
,,0.152344,0.917969,-9.76563,1725198147452
972.623,39.0579,,,,1725198147542
,,0.191406,0.726563,-9.76953,1725198147627
972.623,39.0579,,,,1725198147723
,,0.613281,0.917969,-9.92188,1725198147788
972.623,39.0571,,,,1725198147888
,,0.421875,0.882813,-9.6875,1725198147972
972.624,39.0571,,,,1725198148065
,,0.574219,0.304688,-9.64844,1725198148129
972.623,39.0571,,,,1725198148220
,,0.382813,0.652344,-9.69141,1725198148305
972.623,39.0557,,,,1725198148402
,,0.804688,0.613281,-9.96094,1725198148467
972.624,39.054,,,,1725198148556
,,0.765625,0.496094,-9.57813,1725198148648
972.622,39.0531,,,,1725198148743
,,1.07422,0.574219,-10.0039,1725198148808
972.623,39.0557,,,,1725198148898
,,0.574219,0.84375,-9.80859,1725198148984
972.623,39.0503,,,,1725198149081
,,0.691406,0.574219,-9.80469,1725198149145
972.622,39.0503,,,,1725198149235
,,1.10938,0.460938,-9.26953,1725198149320
972.624,39.0525,,,,1725198149423
,,0.882813,0.84375,-9.88672,1725198149487
972.625,39.0622,,,,1725198149577
,,0.652344,0.726563,-9.73047,1725198149664
972.625,39.0641,,,,1725198149762
,,0.535156,0.613281,-9.76563,1725198149825
972.624,39.0596,,,,1725198149915
,,0.691406,0.230469,-10.0313,1725198150002
972.624,39.0591,,,,1725198150097
,,0.804688,1.07422,-9.88672,1725198150162
972.622,39.0591,,,,1725198150258
,,0.726563,0.535156,-9.96484,1725198150343
972.621,39.0593,,,,1725198150440
,,0.765625,0.652344,-9.72656,1725198150504
972.622,39.0678,,,,1725198150595
,,0.652344,0.917969,-9.88672,1725198150680
972.619,39.0588,,,,1725198150776
,,0.691406,0.882813,-9.6875,1725198150841
972.618,39.0534,,,,1725198150930
,,0.726563,0.691406,-9.80859,1725198151022
972.617,39.0534,,,,1725198151118
,,0.726563,0.804688,-9.80859,1725198151182
972.618,39.061,,,,1725198151272
,,0.421875,2.14453,-10.1914,1725198151357
972.619,39.061,,,,1725198151453
,,1.03516,0.574219,-9.88281,1725198151517
972.618,39.0579,,,,1725198151607
,,1.37891,2.67969,-9.88672,1725198151692
972.621,39.0647,,,,1725198151795
,,2.26172,0.691406,-10.0703,1725198151859
972.619,39.0647,,,,1725198151950
,,0.765625,-0.613281,-9.15625,1725198152034
972.619,39.0704,,,,1725198152132
,,0.765625,0.957031,-9.6875,1725198152196
972.619,39.0568,,,,1725198152286
,,0.652344,0.882813,-9.64844,1725198152371
972.621,39.0701,,,,1725198152470
,,0.765625,0.765625,-10.0039,1725198152538
972.621,39.0704,,,,1725198152628
,,0.382813,0.574219,-10.0703,1725198152714
972.621,39.0636,,,,1725198152809
,,0.460938,0.882813,-9.73047,1725198152876
972.621,39.0636,,,,1725198152965
,,0.230469,1.03516,-9.34375,1725198153050
972.624,39.0645,,,,1725198153147
,,0.535156,0.957031,-9.84766,1725198153211
972.623,39.0616,,,,1725198153305
,,0.726563,1.07422,-9.6875,1725198153391
972.623,39.0639,,,,1725198153488
,,0.652344,0.957031,-9.88672,1725198153553
972.624,39.0596,,,,1725198153642
,,0.421875,0.882813,-9.5,1725198153727
972.625,39.0596,,,,1725198153825
,,0.191406,0.691406,-9.69141,1725198153888
972.627,39.0639,,,,1725198153978
,,0.765625,0.84375,-9.80859,1725198154064
972.627,39.0627,,,,1725198154167
,,0.613281,0.917969,-9.64844,1725198154230
972.626,39.0573,,,,1725198154320
,,0.613281,0.574219,-9.76953,1725198154405
972.629,39.0641,,,,1725198154502
,,0.535156,0.652344,-9.73047,1725198154566
972.629,39.0641,,,,1725198154657
,,1.03516,0.882813,-10.0313,1725198154742
972.625,39.0585,,,,1725198154839
,,0.34375,0.691406,-9.76953,1725198154909
972.627,39.0622,,,,1725198154999
,,0.421875,0.726563,-9.61328,1725198155085
972.626,39.0557,,,,1725198155180
,,0.691406,0.460938,-9.65234,1725198155246
972.629,39.0591,,,,1725198155336
,,0.496094,0.535156,-9.84766,1725198155421
972.627,39.0559,,,,1725198155518
,,-0.496094,1.07422,-9.19922,1725198155584
972.628,39.0559,,,,1725198155684
,,0.652344,0.0,-9.60938,1725198155769
972.626,39.0503,,,,1725198155861
,,0.574219,0.496094,-9.72656,1725198155926
972.626,39.0557,,,,1725198156015
,,0.535156,0.613281,-10.3867,1725198156100
972.627,39.0466,,,,1725198156197
,,0.726563,0.574219,-9.61328,1725198156262
972.628,39.0511,,,,1725198156351
,,0.230469,0.574219,-9.80469,1725198156435
972.628,39.0511,,,,1725198156538
,,0.613281,0.230469,-9.84375,1725198156603
972.63,39.0565,,,,1725198156693
,,0.574219,0.421875,-10.3047,1725198156778
972.631,39.0593,,,,1725198156877
,,0.496094,0.691406,-10.0,1725198156940
972.63,39.0542,,,,1725198157030
,,0.421875,0.691406,-9.80469,1725198157116
972.631,39.0571,,,,1725198157212
,,0.0,0.84375,-10.1094,1725198157283
972.631,39.0571,,,,1725198157372
,,-0.078125,0.152344,-10.2656,1725198157457
972.632,39.0514,,,,1725198157553
,,-0.0390625,0.765625,-9.92578,1725198157617
972.635,39.0542,,,,1725198157707
,,0.613281,-0.496094,-9.76563,1725198157793
972.635,39.0545,,,,1725198157889
,,0.230469,1.03516,-9.61328,1725198157954
972.634,39.0522,,,,1725198158055
,,0.613281,1.07422,-9.96094,1725198158139
972.634,39.0491,,,,1725198158236
,,0.269531,0.765625,-9.30859,1725198158301
972.634,39.0491,,,,1725198158391
,,0.304688,0.269531,-10.0,1725198158477
972.634,39.0497,,,,1725198158574
,,0.652344,0.230469,-9.76953,1725198158638
972.633,39.0423,,,,1725198158728
,,-0.460938,0.691406,-9.76953,1725198158814
972.633,39.0511,,,,1725198158917
,,0.230469,0.726563,-9.76953,1725198158981
972.629,39.0423,,,,1725198159069
,,0.574219,0.957031,-9.84375,1725198159154
972.631,39.0423,,,,1725198159252
,,0.191406,0.269531,-9.92578,1725198159316
972.632,39.0395,,,,1725198159407
,,0.460938,0.496094,-9.50391,1725198159491
972.631,39.0409,,,,1725198159588
,,-0.0390625,0.84375,-9.92188,1725198159659
972.631,39.0367,,,,1725198159747
,,0.691406,0.0,-10.0703,1725198159834
972.633,39.0349,,,,1725198159930
,,0.152344,0.652344,-10.1094,1725198159995
972.631,39.0349,,,,1725198160085
,,0.078125,0.460938,-10.1914,1725198160169
972.629,39.0417,,,,1725198160265
,,0.421875,0.382813,-9.6875,1725198160330
972.631,39.0395,,,,1725198160426
,,0.382813,0.34375,-9.96484,1725198160512
972.63,39.0347,,,,1725198160607
,,0.152344,0.613281,-9.60938,1725198160672
972.631,39.0421,,,,1725198160763
,,0.652344,0.804688,-9.72656,1725198160846
972.631,39.0335,,,,1725198160943
,,0.0,0.765625,-9.5,1725198161008
972.634,39.0335,,,,1725198161097
,,0.382813,0.230469,-9.6875,1725198161182
972.633,39.0384,,,,1725198161285
,,0.269531,0.691406,-10.3828,1725198161349
972.633,39.0395,,,,1725198161440
,,0.882813,0.691406,-10.3438,1725198161524
972.63,39.0349,,,,1725198161622
,,0.191406,0.535156,-9.53906,1725198161686
972.628,39.0364,,,,1725198161776
,,0.34375,0.652344,-9.73047,1725198161861
972.627,39.0364,,,,1725198161959
,,0.382813,0.574219,-9.61328,1725198162027
972.626,39.0367,,,,1725198162117
,,0.230469,0.84375,-9.80859,1725198162203
972.627,39.0386,,,,1725198162299
,,0.230469,0.652344,-9.80859,1725198162365
972.624,39.0143,,,,1725198162454
,,0.574219,0.304688,-9.88672,1725198162539
972.624,39.0369,,,,1725198162637
,,0.574219,0.804688,-9.38672,1725198162701
972.626,39.0369,,,,1725198162803
,,0.460938,0.574219,-9.84375,1725198162887
972.624,39.0386,,,,1725198162980
,,0.613281,0.691406,-9.65234,1725198163046
972.623,39.0318,,,,1725198163137
,,0.421875,0.84375,-9.96094,1725198163221
972.623,39.031,,,,1725198163320
,,-0.152344,0.535156,-9.38672,1725198163386
972.625,39.0267,,,,1725198163475
,,-0.113281,0.496094,-9.64844,1725198163566
972.624,39.0316,,,,1725198163659
,,0.691406,1.10938,-9.88672,1725198163724
972.618,39.0316,,,,1725198163815
,,0.191406,0.421875,-10.1094,1725198163900
972.62,39.0364,,,,1725198163998
,,0.765625,0.574219,-9.64844,1725198164063
972.619,39.0296,,,,1725198164152
,,-0.152344,0.421875,-9.92578,1725198164217
972.621,39.0327,,,,1725198164340
,,0.152344,0.726563,-9.88672,1725198164405
972.618,39.0298,,,,1725198164495
,,0.382813,0.726563,-9.80469,1725198164560
972.621,39.0298,,,,1725198164679
,,0.113281,0.917969,-9.73047,1725198164743
972.62,39.0307,,,,1725198164835
,,0.304688,0.34375,-9.76953,1725198164899
972.618,39.031,,,,1725198165016
,,0.34375,0.191406,-10.0,1725198165081
972.618,39.0318,,,,1725198165178
,,-0.078125,0.574219,-9.84375,1725198165242
972.618,39.0279,,,,1725198165359
,,0.0,-0.191406,-10.0352,1725198165425
972.618,39.0253,,,,1725198165515
,,0.230469,0.230469,-9.84766,1725198165581
972.616,39.0253,,,,1725198165699
,,0.613281,0.460938,-9.80469,1725198165763
972.615,39.0247,,,,1725198165852
,,0.613281,0.382813,-10.0313,1725198165943
972.617,39.0245,,,,1725198166061
,,0.113281,0.652344,-9.64844,1725198166127
972.617,39.0267,,,,1725198166216
,,0.652344,0.535156,-9.76563,1725198166280
972.619,39.0298,,,,1725198166397
,,0.613281,0.652344,-9.58203,1725198166461
972.617,39.0298,,,,1725198166551
,,-0.0390625,0.652344,-9.88672,1725198166616
972.617,39.029,,,,1725198166738
,,-0.113281,0.765625,-9.84375,1725198166803
972.616,39.0247,,,,1725198166892
,,-0.0390625,1.10938,-9.65234,1725198166957
972.617,39.0296,,,,1725198167075
,,-0.078125,0.765625,-9.84375,1725198167138
972.617,39.0233,,,,1725198167228
,,-0.078125,0.765625,-9.92578,1725198167294
972.616,39.0267,,,,1725198167412
,,0.0390625,0.574219,-9.76953,1725198167476
972.615,39.0267,,,,1725198167577
,,-0.152344,0.804688,-9.6875,1725198167643
972.615,39.0191,,,,1725198167761
,,0.113281,0.613281,-10.0039,1725198167825
972.617,39.0185,,,,1725198167915
,,-0.0390625,0.765625,-9.72656,1725198167980
972.616,39.0131,,,,1725198168096
,,-0.0390625,0.574219,-9.72656,1725198168161
972.615,39.0134,,,,1725198168252
,,-0.0390625,0.726563,-9.92188,1725198168320
972.615,39.0188,,,,1725198168438
,,0.0390625,0.765625,-9.6875,1725198168502
972.616,39.0188,,,,1725198168593
,,-0.078125,0.765625,-9.84375,1725198168658
972.616,39.0137,,,,1725198168774
,,0.078125,0.765625,-9.6875,1725198168839
972.616,39.0162,,,,1725198168930
,,0.230469,0.0,-10.1523,1725198168994
972.617,39.0194,,,,1725198169117
,,-0.269531,0.574219,-9.42578,1725198169180
972.615,39.0199,,,,1725198169270
,,-0.34375,0.496094,-10.3477,1725198169336
972.616,39.0199,,,,1725198169453
,,-0.304688,0.230469,-9.64844,1725198169517
972.615,39.0145,,,,1725198169607
,,-0.304688,0.804688,-9.88672,1725198169672
972.615,39.008,,,,1725198169790
,,-0.078125,0.84375,-9.84766,1725198169859
972.615,39.0109,,,,1725198169950
,,-0.269531,0.804688,-9.92578,1725198170013
972.618,39.0168,,,,1725198170131
,,-0.230469,0.652344,-9.84375,1725198170195
972.617,39.0168,,,,1725198170285
,,-0.113281,0.613281,-10.1094,1725198170349
972.615,39.0131,,,,1725198170460
,,0.230469,0.535156,-9.96094,1725198170523
972.614,39.0131,,,,1725198170627
,,0.113281,0.652344,-9.60938,1725198170691
972.614,39.0123,,,,1725198170803
,,-0.113281,0.613281,-10.0039,1725198170867
972.612,39.0137,,,,1725198170960
,,0.0,0.691406,-9.61328,1725198171023
972.614,39.0137,,,,1725198171134
,,-0.230469,0.691406,-9.73047,1725198171199
972.612,39.0143,,,,1725198171295
,,-0.113281,0.691406,-9.76953,1725198171359
972.613,39.0148,,,,1725198171482
,,-0.269531,0.460938,-9.84766,1725198171546
972.612,39.0106,,,,1725198171638
,,-0.304688,0.535156,-10.0352,1725198171702
972.611,39.0103,,,,1725198171813
,,0.0390625,0.574219,-9.96094,1725198171878
972.613,39.0086,,,,1725198171974
,,-0.382813,0.304688,-9.76953,1725198172038
972.611,39.0086,,,,1725198172152
,,-0.421875,0.535156,-9.6875,1725198172222
972.613,39.0177,,,,1725198172319
,,-0.230469,0.535156,-9.6875,1725198172384
972.613,39.0188,,,,1725198172494
,,-0.304688,0.460938,-9.80859,1725198172558
972.613,39.0182,,,,1725198172657
,,-0.304688,0.269531,-9.96094,1725198172720
972.613,39.0174,,,,1725198172831
,,-0.230469,0.421875,-9.84766,1725198172895
972.615,39.0174,,,,1725198172997
,,-0.269531,0.421875,-9.72656,1725198173063
972.615,39.014,,,,1725198173173
,,-0.230469,0.421875,-9.76563,1725198173237
972.614,39.0117,,,,1725198173336
,,-0.34375,0.496094,-9.76563,1725198173399
972.614,39.0106,,,,1725198173512
,,-0.304688,0.496094,-9.76953,1725198173575
972.614,39.0114,,,,1725198173673
,,-0.152344,0.421875,-9.84375,1725198173742
972.61,39.0092,,,,1725198173853
,,-0.152344,0.804688,-9.80859,1725198173919
972.612,39.0092,,,,1725198174011
,,-0.421875,0.574219,-9.73047,1725198174075
972.612,39.0083,,,,1725198174184
,,-0.304688,0.421875,-10.0039,1725198174251
972.61,38.9958,,,,1725198174346
,,-0.304688,0.535156,-9.88281,1725198174411
972.61,38.9989,,,,1725198174527
,,-0.34375,0.882813,-9.80469,1725198174592
972.611,38.9995,,,,1725198174690
,,-0.34375,0.726563,-9.69141,1725198174754
972.612,38.9995,,,,1725198174865
,,-0.152344,0.535156,-9.80469,1725198174929
972.612,38.9984,,,,1725198175026
,,-0.304688,0.535156,-9.72656,1725198175091
972.613,39.0063,,,,1725198175202
,,-0.230469,0.652344,-9.88281,1725198175267
972.612,38.9981,,,,1725198175369
,,-0.152344,0.613281,-9.80469,1725198175433
972.612,39.0009,,,,1725198175545
,,-0.078125,0.652344,-9.84766,1725198175609
972.613,39.0009,,,,1725198175707
,,-0.269531,0.613281,-9.88672,1725198175772
972.612,39.0043,,,,1725198175882
,,-0.460938,0.804688,-9.53906,1725198175947
972.612,39.0026,,,,1725198176044
,,-0.191406,0.382813,-9.96094,1725198176103
972.612,39.0012,,,,1725198176212
,,-0.613281,0.496094,-9.84766,1725198176276
972.612,39.0063,,,,1725198176367
,,-0.34375,0.535156,-9.96484,1725198176430
972.613,39.0063,,,,1725198176542
,,-0.304688,0.574219,-9.50391,1725198176606
972.614,39.0066,,,,1725198176699
,,0.0,0.691406,-10.0703,1725198176763
972.614,39.0026,,,,1725198176878
,,-0.304688,0.191406,-10.3047,1725198176942
972.614,39.0041,,,,1725198177034
,,-0.269531,0.191406,-9.92578,1725198177098
972.617,39.0077,,,,1725198177189
,,-0.152344,0.34375,-10.0313,1725198177273
972.615,39.0077,,,,1725198177370
,,-0.230469,0.574219,-9.60938,1725198177434
972.616,39.0052,,,,1725198177524
,,-0.304688,0.460938,-9.80859,1725198177615
972.619,39.0063,,,,1725198177712
,,-0.0390625,0.613281,-9.69141,1725198177777
972.619,39.0069,,,,1725198177867
,,-0.0390625,0.460938,-9.76563,1725198177952
972.618,39.01,,,,1725198178048
,,-0.152344,0.382813,-9.73047,1725198178111
972.62,39.01,,,,1725198178201
,,-0.230469,0.460938,-9.92578,1725198178286
972.622,39.0074,,,,1725198178388
,,0.113281,0.460938,-9.64844,1725198178453
972.621,39.0111,,,,1725198178543
,,-0.152344,0.460938,-9.73047,1725198178628
972.62,39.0032,,,,1725198178725
,,0.0,0.496094,-9.80469,1725198178790
972.619,39.0086,,,,1725198178880
,,0.0390625,0.496094,-9.73047,1725198178965
972.618,39.0106,,,,1725198179063
,,-0.191406,0.535156,-9.80859,1725198179127
972.618,39.0106,,,,1725198179221
,,-0.152344,0.496094,-9.76563,1725198179307
972.617,39.0125,,,,1725198179404
,,-0.230469,0.496094,-9.80859,1725198179470
972.616,39.0066,,,,1725198179558
,,-0.269531,0.957031,-9.73047,1725198179643
972.615,39.0106,,,,1725198179742
,,0.0390625,0.113281,-9.69141,1725198179806
972.614,39.0094,,,,1725198179895
,,-0.191406,0.496094,-9.65234,1725198179986
972.614,39.0094,,,,1725198180082
,,-0.078125,0.078125,-9.76563,1725198180147
972.612,39.0072,,,,1725198180236
,,-0.421875,0.652344,-9.53906,1725198180322
972.613,39.0023,,,,1725198180420
,,-0.0390625,0.574219,-9.57813,1725198180484
972.613,38.9992,,,,1725198180575
,,-0.152344,0.613281,-9.88672,1725198180659
972.61,39.0094,,,,1725198180762
,,-0.0390625,0.496094,-9.73047,1725198180826
972.611,39.0094,,,,1725198180917
,,-0.113281,0.421875,-9.80859,1725198181002
972.607,39.0063,,,,1725198181099
,,-0.113281,0.460938,-10.1914,1725198181280
972.605,38.9955,,,,1725198181384
,,0.0,0.691406,-9.26953,1725198181471
972.607,39.0097,,,,1725198181564
,,-0.191406,0.421875,-9.96484,1725198181634
972.605,39.0097,,,,1725198181728
,,-0.191406,0.460938,-9.84375,1725198181825
972.605,39.0012,,,,1725198181928
,,-0.152344,0.460938,-9.92188,1725198181992
972.607,39.0055,,,,1725198182085
,,-0.34375,0.535156,-9.88672,1725198182174
972.606,39.0018,,,,1725198182273
,,-0.152344,0.691406,-9.96094,1725198182338
972.605,38.9998,,,,1725198182439
,,-0.0390625,0.652344,-9.69141,1725198182526
972.604,39.0018,,,,1725198182619
,,-0.0390625,0.765625,-10.0,1725198182688
972.603,39.0018,,,,1725198182788
,,-0.0390625,0.304688,-10.0352,1725198182877
972.603,39.0006,,,,1725198182973
,,0.0390625,0.269531,-9.46484,1725198183038
972.605,38.9998,,,,1725198183137
,,-0.269531,0.574219,-9.76953,1725198183227
972.605,38.9933,,,,1725198183322
,,0.0,0.917969,-9.60938,1725198183387
972.606,38.9981,,,,1725198183480
,,0.230469,0.804688,-9.96484,1725198183566
972.608,38.9953,,,,1725198183659
,,0.0390625,0.84375,-9.92188,1725198183728
972.608,38.9953,,,,1725198183824
,,0.078125,0.765625,-9.5,1725198183908
972.608,38.9967,,,,1725198184002
,,0.078125,0.421875,-9.96094,1725198184074
972.61,38.9896,,,,1725198184171
,,-0.078125,0.765625,-10.0,1725198184236
972.611,38.9995,,,,1725198184348
,,-0.0390625,0.613281,-9.84766,1725198184417
972.61,38.9975,,,,1725198184516
,,-0.0390625,0.882813,-9.84766,1725198184582
972.61,38.9876,,,,1725198184701
,,-0.113281,0.726563,-9.88672,1725198184766
972.613,38.9876,,,,1725198184867
,,0.078125,0.804688,-9.72656,1725198184931
972.613,38.9876,,,,1725198185051
,,0.078125,0.613281,-9.92188,1725198185117
972.616,38.9955,,,,1725198185207
,,0.230469,0.84375,-9.6875,1725198185273
972.615,38.9899,,,,1725198185393
