pressure,temp,timestamp
972.434,47.5976,1725199921057
972.433,47.595,1725199921219
972.433,47.5945,1725199921399
972.429,47.5868,1725199921557
972.412,47.5877,1725199921732
972.416,47.5877,1725199921895
972.413,47.5797,1725199922075
972.413,47.5814,1725199922237
972.42,47.5749,1725199922414
972.412,47.574,1725199922576
972.408,47.574,1725199922754
972.41,47.574,1725199922915
972.409,47.5658,1725199923089
972.416,47.5726,1725199923252
972.417,47.5653,1725199923430
972.416,47.5653,1725199923597
972.417,47.5627,1725199923771
972.415,47.5599,1725199923931
972.415,47.5565,1725199924104
972.417,47.5513,1725199924268
972.415,47.5491,1725199924448
972.415,47.5491,1725199924605
972.413,47.5471,1725199924781
972.414,47.5494,1725199924944
972.42,47.542,1725199925124
972.419,47.542,1725199925280
972.421,47.5428,1725199925456
972.419,47.5409,1725199925618
972.419,47.5394,1725199925794
972.418,47.5431,1725199925959
972.423,47.5443,1725199926134
972.427,47.5443,1725199926296
972.433,47.5434,1725199926474
972.433,47.5423,1725199926641
972.433,47.544,1725199926816
972.436,47.5443,1725199926974
972.439,47.5443,1725199927148
972.438,47.5457,1725199927310
972.441,47.5494,1725199927491
972.442,47.5513,1725199927654
972.44,47.5468,1725199927829
972.444,47.5468,1725199927991
972.448,47.5497,1725199928173
972.448,47.5533,1725199928330
972.448,47.5462,1725199928505
972.45,47.548,1725199928668
972.448,47.5482,1725199928845
972.448,47.5482,1725199929012
972.447,47.5485,1725199929186
972.446,47.5445,1725199929345
972.449,47.5417,1725199929519
972.452,47.5383,1725199929682
972.45,47.5383,1725199929863
972.448,47.5309,1725199930021
972.45,47.5295,1725199930196
972.449,47.5227,1725199930358
972.449,47.5162,1725199930539
972.452,47.5162,1725199930695
972.45,47.5153,1725199930871
972.453,47.5097,1725199931033
972.453,47.5083,1725199931209
972.452,47.5063,1725199931376
972.448,47.5043,1725199931554
972.45,47.5043,1725199931709
972.449,47.4929,1725199931884
972.449,47.4949,1725199932051
972.45,47.4884,1725199932227
972.451,47.4813,1725199932389
972.453,47.4813,1725199932562
972.452,47.4776,1725199932726
972.452,47.4774,1725199932887
972.453,47.4793,1725199933063
972.452,47.4793,1725199933220
972.451,47.4691,1725199933402
972.453,47.4739,1725199933562
972.453,47.4751,1725199933741
972.452,47.4847,1725199933896
972.449,47.4859,1725199934078
972.443,47.4859,1725199934232
972.438,47.4875,1725199934420
972.438,47.4864,1725199934574
972.435,47.489,1725199934758
972.43,47.4859,1725199934913
972.421,47.4924,1725199935101
972.419,47.4924,1725199935255
972.417,47.5031,1725199935434
972.417,47.5023,1725199935587
972.411,47.5014,1725199935770
972.414,47.5014,1725199935932
972.41,47.4949,1725199936113
972.411,47.4992,1725199936269
972.412,47.5003,1725199936449
972.409,47.5043,1725199936604
972.41,47.5159,1725199936791
972.411,47.5159,1725199936945
972.412,47.5304,1725199937127
972.414,47.5437,1725199937281
972.412,47.5593,1725199937466
972.411,47.5743,1725199937621
972.411,47.5743,1725199937804
972.417,47.595,1725199937957
972.413,47.6123,1725199938140
972.415,47.6305,1725199938298
972.421,47.652,1725199938480
972.417,47.652,1725199938636
972.413,47.6733,1725199938816
972.407,47.6977,1725199938973
972.41,47.7189,1725199939160
972.41,47.7314,1725199939314
972.406,47.7462,1725199939489
972.404,47.7462,1725199939651
972.404,47.7595,1725199939833
972.406,47.7751,1725199939989
972.403,47.781,1725199940164
972.399,47.789,1725199940326
972.4,47.789,1725199940501
972.402,47.8026,1725199940668
972.403,47.8148,1725199940846
972.401,47.8284,1725199941005
972.398,47.8406,1725199941182
972.4,47.8406,1725199941345
972.395,47.8508,1725199941523
972.397,47.8701,1725199941682
972.4,47.8737,1725199941856
972.404,47.8922,1725199942018
972.398,47.8922,1725199942179
972.401,47.9001,1725199942354
972.403,47.9171,1725199942509
972.401,47.933,1725199942692
972.406,47.9483,1725199942849
972.399,47.9483,1725199943034
972.398,47.9659,1725199943187
972.401,47.9821,1725199943370
972.402,47.994,1725199943524
972.409,48.0147,1725199943712
972.402,48.0147,1725199943866
972.402,48.0246,1725199944049
972.401,48.0416,1725199944203
972.4,48.0416,1725199944387
972.403,48.0683,1725199944545
972.399,48.0756,1725199944727
972.401,48.0872,1725199944883
972.403,48.102,1725199945064
972.396,48.102,1725199945220
972.401,48.1122,1725199945399
972.4,48.123,1725199945556
972.401,48.1352,1725199945736
972.406,48.1547,1725199945891
972.403,48.159,1725199946167
972.403,48.174,1725199946327
972.4,48.1828,1725199946509
972.403,48.1828,1725199946663
972.4,48.1964,1725199946847
972.401,48.2126,1725199947005
972.398,48.2322,1725199947187
972.4,48.2392,1725199947344
972.397,48.2392,1725199947524
972.393,48.2648,1725199947681
972.391,48.2784,1725199947867
972.392,48.2897,1725199948021
972.38,48.2954,1725199948203
972.36,48.2954,1725199948358
972.373,48.2897,1725199948546
972.394,48.273,1725199948700
972.391,48.2529,1725199948875
972.401,48.2364,1725199949032
972.409,48.2364,1725199949207
972.411,48.2137,1725199949369
972.403,48.1962,1725199949544
972.402,48.1857,1725199949706
972.396,48.1732,1725199949881
972.395,48.1712,1725199950070
972.399,48.1678,1725199950259
972.407,48.1678,1725199950413
972.406,48.1638,1725199950587
972.405,48.1581,1725199950749
972.407,48.1539,1725199950933
972.406,48.1508,1725199951095
972.409,48.1508,1725199951270
972.417,48.1406,1725199951432
972.417,48.1451,1725199951607
972.421,48.1369,1725199951770
972.424,48.1423,1725199951944
972.427,48.1423,1725199952105
972.43,48.1392,1725199952281
972.43,48.1451,1725199952448
972.435,48.1496,1725199952623
972.437,48.1496,1725199952785
972.439,48.1496,1725199952961
972.438,48.1488,1725199953122
972.438,48.1485,1725199953304
972.438,48.1485,1725199953464
972.437,48.1411,1725199953640
972.436,48.1411,1725199953803
972.435,48.1389,1725199953977
972.436,48.1423,1725199954140
972.436,48.1392,1725199954313
972.434,48.1357,1725199954475
972.435,48.1357,1725199954630
972.439,48.132,1725199954817
972.425,48.1309,1725199954973
972.426,48.1335,1725199955153
972.417,48.132,1725199955308
972.404,48.1476,1725199955490
972.403,48.1476,1725199955650
972.404,48.161,1725199955832
972.404,48.1633,1725199955987
972.406,48.1735,1725199956170
972.407,48.1825,1725199956329
972.404,48.1825,1725199956512
972.404,48.2075,1725199956666
972.403,48.216,1725199956849
972.399,48.216,1725199957003
972.4,48.2307,1725199957191
972.4,48.2364,1725199957348
972.402,48.2523,1725199957523
972.401,48.2599,1725199957680
972.401,48.2599,1725199957861
972.402,48.2684,1725199958021
972.4,48.2733,1725199958203
972.401,48.2809,1725199958357
972.402,48.2838,1725199958539
972.397,48.2838,1725199958699
972.391,48.2838,1725199958882
972.396,48.2803,1725199959037
972.395,48.2721,1725199959220
972.394,48.2724,1725199959373
972.395,48.2803,1725199959561
972.391,48.2803,1725199959716
972.39,48.29,1725199959898
972.392,48.3042,1725199960054
972.391,48.3104,1725199960239
972.39,48.3243,1725199960395
972.385,48.3243,1725199960576
972.388,48.3362,1725199960731
972.389,48.3442,1725199960913
972.39,48.3546,1725199961073
972.386,48.3714,1725199961249
972.381,48.3714,1725199961405
972.381,48.3785,1725199961580
972.382,48.3816,1725199961736
972.382,48.387,1725199961917
972.382,48.3963,1725199962078
972.38,48.3963,1725199962232
972.38,48.3972,1725199962414
972.38,48.3986,1725199962573
972.381,48.4048,1725199962755
972.382,48.4119,1725199962909
972.379,48.4119,1725199963092
972.376,48.4105,1725199963247
972.375,48.4148,1725199963434
972.375,48.4145,1725199963589
972.379,48.4218,1725199963772
972.38,48.4218,1725199963929
972.384,48.4267,1725199964110
972.382,48.4255,1725199964271
972.382,48.4264,1725199964448
972.383,48.4247,1725199964604
972.384,48.4306,1725199964786
972.384,48.4306,1725199964947
972.381,48.4309,1725199965125
972.382,48.4349,1725199965279
972.384,48.4414,1725199965462
972.382,48.4437,1725199965616
972.382,48.4437,1725199965805
972.382,48.4425,1725199965959
972.379,48.4437,1725199966142
972.38,48.4525,1725199966296
972.383,48.4553,1725199966484
972.379,48.4553,1725199966640
972.38,48.4579,1725199966823
972.382,48.4652,1725199966978
972.382,48.4655,1725199967159
972.382,48.4638,1725199967319
972.381,48.4709,1725199967502
972.381,48.4709,1725199967657
972.382,48.4754,1725199967840
972.382,48.4749,1725199968000
972.382,48.476,1725199968182
972.382,48.4763,1725199968336
972.382,48.4763,1725199968511
972.38,48.4808,1725199968666
972.38,48.4803,1725199968848
972.378,48.482,1725199969002
972.382,48.4902,1725199969178
972.378,48.4902,1725199969338
972.38,48.4973,1725199969515
972.38,48.4922,1725199969676
972.377,48.491,1725199969852
972.379,48.4987,1725199970015
972.379,48.4987,1725199970188
972.38,48.4973,1725199970356
972.382,48.5035,1725199970531
972.382,48.5029,1725199970693
972.383,48.5055,1725199970870
972.383,48.5055,1725199971031
972.381,48.4998,1725199971212
972.382,48.5004,1725199971369
972.383,48.5055,1725199971544
972.381,48.5063,1725199971706
972.378,48.5063,1725199971887
972.378,48.5063,1725199972048
972.382,48.5083,1725199972203
972.382,48.5086,1725199972387
972.383,48.5106,1725199972540
972.385,48.516,1725199972728
972.383,48.516,1725199972883
972.381,48.518,1725199973060
972.382,48.5242,1725199973214
972.383,48.5194,1725199973396
972.383,48.5194,1725199973557
972.382,48.5222,1725199973737
972.384,48.5287,1725199973893
972.385,48.5356,1725199974075
972.383,48.5381,1725199974235
972.383,48.5324,1725199974417
972.382,48.5324,1725199974571
972.384,48.5398,1725199974754
972.384,48.539,1725199974908
972.383,48.5458,1725199975096
972.383,48.5412,1725199975249
972.383,48.5412,1725199975432
972.388,48.5455,1725199975585
972.382,48.5446,1725199975772
972.383,48.5492,1725199975929
972.385,48.5568,1725199976109
972.383,48.5568,1725199976265
972.382,48.5574,1725199976446
972.384,48.5582,1725199976605
972.384,48.5588,1725199976788
972.387,48.5684,1725199976943
972.388,48.567,1725199977125
972.385,48.567,1725199977280
972.384,48.5653,1725199977470
972.385,48.5772,1725199977625
972.386,48.5775,1725199977807
972.383,48.5758,1725199977962
972.378,48.5758,1725199978148
972.379,48.5789,1725199978304
972.378,48.5883,1725199978484
972.378,48.5894,1725199978640
972.379,48.5962,1725199978814
972.378,48.5962,1725199978977
972.376,48.5957,1725199979153
972.373,48.6013,1725199979310
972.374,48.6084,1725199979484
972.372,48.6206,1725199979652
972.377,48.6206,1725199979828
972.383,48.6365,1725199979984
972.384,48.6444,1725199980140
972.381,48.6524,1725199980320
972.381,48.6643,1725199980480
972.376,48.6643,1725199980657
972.371,48.6796,1725199980812
972.363,48.6926,1725199980993
972.365,48.7108,1725199981148
972.386,48.7199,1725199981334
972.375,48.7199,1725199981488
972.372,48.7354,1725199981672
972.368,48.7389,1725199981825
972.369,48.7468,1725199982013
972.362,48.7408,1725199982167
972.356,48.7349,1725199982349
972.36,48.7349,1725199982503
972.358,48.7372,1725199982686
972.36,48.7519,1725199982847
972.354,48.7652,1725199983027
972.349,48.7751,1725199983183
972.353,48.7751,1725199983363
972.359,48.7808,1725199983523
972.358,48.7854,1725199983706
972.356,48.7703,1725199983860
972.351,48.7669,1725199984043
972.343,48.7669,1725199984197
972.346,48.7516,1725199984377
972.349,48.7372,1725199984533
972.348,48.7244,1725199984710
972.354,48.7105,1725199984871
972.355,48.7105,1725199985047
972.356,48.7057,1725199985214
972.357,48.698,1725199985390
972.357,48.6975,1725199985551
972.356,48.6932,1725199985726
972.36,48.6932,1725199985893
972.356,48.6932,1725199986067
972.358,48.6748,1725199986229
972.357,48.6691,1725199986404
972.357,48.6731,1725199986566
972.36,48.6685,1725199986747
972.356,48.6685,1725199986902
972.356,48.6581,1725199987077
972.356,48.6609,1725199987239
972.355,48.6518,1725199987394
972.356,48.6492,1725199987582
972.355,48.6492,1725199987736
972.354,48.6399,1725199987919
972.354,48.6373,1725199988072
972.357,48.6305,1725199988261
972.355,48.6229,1725199988414
972.356,48.6229,1725199988599
972.354,48.6223,1725199988752
972.356,48.6181,1725199988934
972.356,48.6167,1725199989095
972.355,48.6175,1725199989271
972.356,48.6175,1725199989428
972.357,48.6169,1725199989608
972.357,48.6135,1725199989768
972.357,48.611,1725199989949
972.354,48.6039,1725199990104
972.353,48.5945,1725199990285
972.36,48.5945,1725199990440
972.359,48.5945,1725199990627
972.358,48.5877,1725199990782
972.356,48.5823,1725199990964
972.359,48.5789,1725199991119
972.359,48.5789,1725199991300
972.355,48.5801,1725199991461
972.355,48.5673,1725199991643
972.354,48.5645,1725199991798
972.354,48.5596,1725199991979
972.355,48.5596,1725199992140
972.355,48.5605,1725199992321
972.356,48.5495,1725199992477
972.356,48.5466,1725199992652
972.355,48.5421,1725199992808
972.357,48.5421,1725199992987
972.36,48.5404,1725199993149
972.362,48.5322,1725199993324
972.361,48.5299,1725199993486
972.359,48.5268,1725199993667
972.358,48.5268,1725199993823
972.356,48.5279,1725199993997
972.357,48.512,1725199994158
972.357,48.5072,1725199994339
972.356,48.5069,1725199994506
972.356,48.5007,1725199994682
972.355,48.5007,1725199994839
972.358,48.5018,1725199995015
972.357,48.493,1725199995176
972.355,48.4859,1725199995356
972.358,48.4859,1725199995519
972.358,48.4828,1725199995694
972.355,48.4774,1725199995856
972.358,48.4647,1725199996036
972.357,48.4647,1725199996192
972.359,48.465,1725199996367
972.358,48.4579,1725199996529
972.361,48.4573,1725199996704
972.356,48.4414,1725199996871
972.356,48.4414,1725199997047
972.357,48.4391,1725199997208
972.356,48.4352,1725199997383
972.358,48.4346,1725199997545
972.356,48.4298,1725199997725
972.355,48.4298,1725199997888
972.361,48.425,1725199998063
972.356,48.4159,1725199998225
972.355,48.4111,1725199998406
972.355,48.4122,1725199998562
972.356,48.4122,1725199998736
972.358,48.4068,1725199998898
972.359,48.4063,1725199999073
972.359,48.4023,1725199999240
972.356,48.3935,1725199999415
972.355,48.3935,1725199999577
972.358,48.3873,1725199999753
972.358,48.3878,1725199999914
972.357,48.3827,1725200000129
972.357,48.3807,1725200000283
972.352,48.368,1725200000459
972.353,48.368,1725200000620
972.349,48.3615,1725200000825
972.354,48.3524,1725200000987
972.354,48.3461,1725200001167
972.354,48.3478,1725200001329
972.353,48.3422,1725200001504
972.354,48.3422,1725200001672
972.356,48.3422,1725200001849
972.355,48.3416,1725200002011
972.358,48.3646,1725200002185
972.358,48.3719,1725200002348
972.358,48.389,1725200002526
972.36,48.389,1725200002684
972.358,48.4065,1725200002858
972.359,48.4153,1725200003021
972.357,48.4241,1725200003182
972.36,48.4386,1725200003362
972.355,48.4386,1725200003517
972.357,48.453,1725200003699
972.358,48.4615,1725200003854
972.348,48.4746,1725200004037
972.344,48.4842,1725200004191
972.337,48.4842,1725200004374
972.335,48.4868,1725200004529
972.335,48.4947,1725200004716
972.336,48.5004,1725200004871
972.344,48.5075,1725200005054
972.342,48.5075,1725200005207
972.343,48.5134,1725200005390
972.342,48.5248,1725200005550
972.343,48.5376,1725200005730
972.347,48.5503,1725200005887
972.357,48.5687,1725200006066
972.363,48.5687,1725200006222
972.359,48.588,1725200006407
972.362,48.6115,1725200006562
972.362,48.6215,1725200006743
972.356,48.6441,1725200006897
972.354,48.6441,1725200007085
972.352,48.6581,1725200007239
972.349,48.6716,1725200007421
972.351,48.6855,1725200007575
972.354,48.6921,1725200007758
972.352,48.6921,1725200007918
972.352,48.6813,1725200008095
972.351,48.685,1725200008256
972.351,48.6907,1725200008432
972.349,48.7133,1725200008594
972.352,48.7133,1725200008774
972.348,48.7298,1725200008932
972.35,48.7474,1725200009106
972.349,48.7417,1725200009268
972.358,48.742,1725200009449
972.354,48.742,1725200009605
972.349,48.7559,1725200009781
972.353,48.7695,1725200009943
972.354,48.7825,1725200010118
972.354,48.797,1725200010284
972.346,48.8117,1725200010460
972.33,48.8117,1725200010622
972.322,48.8347,1725200010797
972.324,48.8534,1725200010965
972.322,48.8744,1725200011141
972.325,48.8891,1725200011304
972.326,48.8891,1725200011479
972.336,48.9025,1725200011642
972.342,48.9115,1725200011821
972.343,48.9192,1725200011978
972.343,48.9166,1725200012152
972.346,48.9166,1725200012313
972.349,48.9104,1725200012488
972.35,48.8974,1725200012654
972.349,48.8911,1725200012829
972.357,48.8769,1725200012991
972.365,48.8769,1725200013166
972.368,48.8769,1725200013333
972.361,48.8242,1725200013509
972.359,48.8072,1725200013670
972.361,48.7944,1725200013846
972.362,48.7859,1725200014006
972.363,48.7859,1725200014187
972.367,48.772,1725200014345
972.365,48.7581,1725200014519
972.362,48.7423,1725200014682
972.366,48.7423,1725200014836
972.367,48.7426,1725200015022
972.364,48.7315,1725200015179
972.364,48.7267,1725200015360
972.362,48.7148,1725200015515
972.363,48.7094,1725200015702
972.364,48.7094,1725200015857
972.363,48.7079,1725200016040
972.362,48.6972,1725200016194
972.357,48.6946,1725200016376
972.338,48.6969,1725200016536
972.341,48.6969,1725200016713
972.334,48.7176,1725200016868
972.331,48.7414,1725200017050
972.333,48.7581,1725200017209
972.334,48.776,1725200017392
972.331,48.776,1725200017546
972.337,48.7797,1725200017728
972.337,48.7839,1725200017882
972.335,48.7703,1725200018069
972.329,48.759,1725200018224
972.329,48.7556,1725200018404
972.325,48.7556,1725200018559
972.32,48.7459,1725200018741
972.319,48.7386,1725200018900
972.314,48.7289,1725200019082
972.318,48.7275,1725200019236
972.309,48.7275,1725200019418
972.304,48.7207,1725200019577
972.306,48.7082,1725200019762
972.305,48.7009,1725200019915
972.298,48.6861,1725200020089
972.305,48.6861,1725200020251
972.312,48.6807,1725200020432
972.319,48.6768,1725200020595
972.318,48.666,1725200020771
972.323,48.6592,1725200020931
972.343,48.6592,1725200021104
972.346,48.6615,1725200021267
972.341,48.6592,1725200021441
972.34,48.6524,1725200021604
972.345,48.6532,1725200021778
972.346,48.6546,1725200021946
972.351,48.6546,1725200022122
972.352,48.6566,1725200022284
972.352,48.66,1725200022460
972.353,48.6609,1725200022621
972.355,48.6535,1725200022804
972.357,48.6535,1725200022960
972.352,48.6654,1725200023134
972.351,48.6578,1725200023296
972.353,48.6617,1725200023478
972.355,48.6586,1725200023636
972.357,48.6586,1725200023810
972.348,48.662,1725200023973
972.347,48.6569,1725200024147
972.347,48.6575,1725200024313
972.344,48.651,1725200024489
972.352,48.651,1725200024651
972.352,48.6555,1725200024826
972.355,48.651,1725200024993
972.355,48.6518,1725200025169
972.345,48.6518,1725200025330
972.346,48.6478,1725200025506
972.348,48.6478,1725200025668
972.342,48.649,1725200025849
972.342,48.6507,1725200026005
972.343,48.6558,1725200026181
972.336,48.6575,1725200026344
972.333,48.6575,1725200026518
972.335,48.6541,1725200026686
972.328,48.6589,1725200026861
972.329,48.6651,1725200027022
972.337,48.664,1725200027198
972.336,48.664,1725200027365
972.335,48.66,1725200027541
972.348,48.666,1725200027697
972.348,48.6615,1725200027873
972.351,48.6581,1725200028034
972.347,48.6581,1725200028215
972.342,48.6586,1725200028377
972.344,48.6597,1725200028531
972.344,48.6592,1725200028714
972.348,48.6535,1725200028873
972.343,48.6535,1725200029051
972.34,48.6507,1725200029204
972.344,48.6529,1725200029389
972.344,48.6521,1725200029543
972.335,48.6481,1725200029731
972.34,48.6481,1725200029887
972.351,48.6544,1725200030068
972.349,48.6575,1725200030224
972.349,48.6566,1725200030405
972.353,48.6612,1725200030565
972.344,48.6555,1725200030743
972.344,48.6555,1725200030896
972.346,48.6563,1725200031081
972.347,48.6629,1725200031240
972.344,48.6532,1725200031422
972.344,48.6569,1725200031576
972.34,48.6569,1725200031758
972.345,48.6581,1725200031913
972.343,48.6532,1725200032100
972.343,48.6569,1725200032255
972.342,48.6544,1725200032437
972.34,48.6544,1725200032591
972.326,48.6512,1725200032779
972.335,48.6592,1725200032935
972.335,48.6597,1725200033117
972.337,48.6597,1725200033271
972.333,48.6623,1725200033453
972.334,48.6623,1725200033614
972.317,48.6595,1725200033796
972.317,48.6606,1725200033952
972.325,48.6651,1725200034134
972.33,48.664,1725200034289
972.329,48.664,1725200034477
972.336,48.6597,1725200034632
972.322,48.6615,1725200034814
972.322,48.6677,1725200034970
972.337,48.6654,1725200035150
972.34,48.6654,1725200035307
972.339,48.6688,1725200035482
972.338,48.6631,1725200035640
972.339,48.666,1725200035814
972.333,48.6663,1725200035976
972.34,48.6663,1725200036151
972.338,48.6677,1725200036313
972.335,48.6668,1725200036469
972.334,48.6597,1725200036656
972.345,48.6637,1725200036810
972.332,48.6637,1725200036986
972.339,48.6646,1725200037142
972.335,48.6623,1725200037324
972.336,48.6665,1725200037484
972.327,48.6626,1725200037667
972.331,48.6626,1725200037821
972.322,48.6643,1725200038004
972.319,48.6651,1725200038163
972.319,48.6646,1725200038341
972.318,48.6626,1725200038495
972.312,48.6685,1725200038679
972.314,48.6685,1725200038832
972.311,48.6643,1725200039020
972.311,48.6617,1725200039174
972.319,48.6634,1725200039356
972.324,48.6535,1725200039511
972.318,48.6535,1725200039692
972.314,48.6498,1725200039853
972.321,48.6464,1725200040034
972.321,48.649,1725200040188
972.314,48.6546,1725200040372
972.322,48.6546,1725200040532
972.324,48.6518,1725200040715
972.319,48.6492,1725200040870
972.318,48.6433,1725200041053
972.314,48.6481,1725200041207
972.304,48.6407,1725200041395
972.323,48.6407,1725200041549
972.337,48.6436,1725200041730
972.338,48.6507,1725200041887
972.328,48.641,1725200042073
972.331,48.641,1725200042229
972.344,48.641,1725200042410
972.338,48.6362,1725200042565
972.338,48.6362,1725200042741
972.33,48.6291,1725200042902
972.329,48.6226,1725200043077
972.333,48.6226,1725200043233
972.328,48.6217,1725200043409
972.328,48.6206,1725200043570
972.323,48.6113,1725200043752
972.325,48.6118,1725200043909
972.322,48.6118,1725200044083
972.314,48.609,1725200044245
972.322,48.6044,1725200044426
972.321,48.6025,1725200044588
972.315,48.5982,1725200044765
972.305,48.5982,1725200044925
972.304,48.5883,1725200045101
972.309,48.584,1725200045264
972.309,48.5789,1725200045437
972.299,48.5719,1725200045600
972.3,48.5719,1725200045775
972.294,48.5719,1725200045942
972.296,48.5631,1725200046118
972.296,48.5554,1725200046279
972.305,48.5503,1725200046456
972.304,48.5466,1725200046617
972.307,48.5466,1725200046799
972.307,48.5475,1725200046957
972.306,48.5406,1725200047132
972.303,48.5372,1725200047293
972.305,48.5282,1725200047471
972.308,48.5282,1725200047632
972.321,48.5282,1725200047808
972.327,48.5202,1725200047971
972.327,48.5137,1725200048146
972.327,48.5055,1725200048312
972.333,48.5055,1725200048488
972.34,48.5035,1725200048649
972.342,48.5018,1725200048824
972.341,48.4961,1725200048985
972.339,48.4879,1725200049166
972.341,48.4879,1725200049323
972.344,48.4902,1725200049497
972.347,48.4805,1725200049659
972.346,48.4709,1725200049859
972.345,48.4638,1725200050022
972.35,48.4573,1725200050202
972.349,48.4573,1725200050363
972.349,48.4536,1725200050543
972.346,48.4522,1725200050710
972.345,48.4457,1725200050884
972.347,48.4454,1725200051049
972.346,48.4454,1725200051203
972.346,48.436,1725200051386
972.346,48.4304,1725200051545
972.345,48.4264,1725200051723
972.343,48.419,1725200051877
972.34,48.4105,1725200052059
972.342,48.4105,1725200052220
972.341,48.4068,1725200052400
972.34,48.4003,1725200052557
972.339,48.3875,1725200052736
972.337,48.385,1725200052892
972.339,48.385,1725200053079
972.336,48.3753,1725200053234
972.337,48.3804,1725200053416
972.336,48.3691,1725200053570
972.336,48.3663,1725200053759
972.336,48.3663,1725200053912
972.338,48.3566,1725200054095
972.338,48.3595,1725200054249
972.336,48.3456,1725200054432
972.336,48.3334,1725200054590
972.337,48.3297,1725200054772
972.335,48.3297,1725200054929
972.328,48.3223,1725200055103
972.329,48.3235,1725200055259
972.329,48.3172,1725200055439
972.33,48.311,1725200055602
972.332,48.311,1725200055777
972.334,48.3045,1725200055939
972.336,48.292,1725200056119
972.336,48.2906,1725200056275
972.328,48.2829,1725200056451
972.311,48.2829,1725200056612
972.311,48.2781,1725200056788
972.317,48.2758,1725200056954
972.316,48.2702,1725200057131
972.316,48.2741,1725200057293
972.323,48.2741,1725200057470
972.325,48.2716,1725200057638
972.323,48.2667,1725200057812
972.323,48.2628,1725200057971
972.321,48.2599,1725200058145
972.324,48.2599,1725200058307
972.327,48.2514,1725200058488
972.33,48.2529,1725200058646
972.329,48.2486,1725200058820
972.325,48.2395,1725200058982
972.325,48.235,1725200059164
972.325,48.235,1725200059321
972.324,48.2296,1725200059496
972.324,48.2236,1725200059659
972.323,48.2186,1725200059835
972.324,48.2115,1725200059997
972.324,48.2115,1725200060173
972.327,48.2063,1725200060335
972.325,48.2041,1725200060512
972.324,48.1976,1725200060680
972.32,48.1939,1725200060854
972.323,48.1939,1725200061016
972.323,48.1947,1725200061193
972.32,48.1817,1725200061355
972.319,48.1749,1725200061536
972.321,48.178,1725200061692
972.325,48.1703,1725200061868
972.325,48.1703,1725200062029
972.326,48.1672,1725200062206
972.325,48.1593,1725200062367
972.327,48.1522,1725200062542
972.33,48.1505,1725200062704
972.333,48.1505,1725200062880
972.329,48.1457,1725200063048
972.339,48.144,1725200063224
972.339,48.142,1725200063388
972.32,48.14,1725200063562
972.32,48.14,1725200063721
972.319,48.1372,1725200063900
972.322,48.1375,1725200064058
972.321,48.1324,1725200064233
972.318,48.1233,1725200064396
972.318,48.1233,1725200064575
972.318,48.1159,1725200064739
972.315,48.1168,1725200064894
972.314,48.106,1725200065076
972.307,48.0966,1725200065231
972.313,48.0966,1725200065413
972.313,48.0944,1725200065566
972.312,48.0907,1725200065751
972.311,48.0822,1725200065905
972.312,48.0836,1725200066095
972.31,48.0836,1725200066249
972.308,48.0827,1725200066432
972.306,48.0779,1725200066586
972.305,48.0756,1725200066770
972.303,48.0756,1725200066932
972.307,48.0606,1725200067108
972.308,48.0606,1725200067264
972.308,48.0612,1725200067445
972.309,48.0637,1725200067604
972.312,48.0558,1725200067781
972.316,48.0558,1725200067937
972.317,48.0652,1725200068118
972.307,48.0558,1725200068272
972.295,48.0583,1725200068460
972.289,48.0583,1725200068614
972.303,48.0555,1725200068796
972.302,48.045,1725200068951
972.318,48.0388,1725200069133
972.326,48.0243,1725200069293
972.319,48.0243,1725200069475
972.322,48.0198,1725200069631
972.323,48.0257,1725200069812
972.322,48.0175,1725200069974
972.312,48.0161,1725200070155
972.323,48.0161,1725200070310
972.317,48.0118,1725200070490
972.326,48.0076,1725200070646
972.325,47.9996,1725200070832
972.323,47.9948,1725200070986
972.327,47.9923,1725200071163
972.33,47.9923,1725200071319
972.324,47.9775,1725200071500
972.324,47.9755,1725200071657
972.313,47.967,1725200071832
972.312,47.967,1725200071993
972.313,47.9718,1725200072169
972.31,47.971,1725200072325
972.31,47.9639,1725200072507
972.314,47.9653,1725200072669
972.315,47.9597,1725200072850
972.313,47.9597,1725200073016
972.324,47.9619,1725200073192
972.323,47.9543,1725200073350
972.333,47.9483,1725200073525
972.331,47.9415,1725200073687
972.333,47.9415,1725200073870
972.331,47.929,1725200074025
972.329,47.9245,1725200074200
972.33,47.9262,1725200074361
972.333,47.9191,1725200074543
972.337,47.9191,1725200074704
972.333,47.9205,1725200074881
972.326,47.9239,1725200075043
972.326,47.922,1725200075219
972.322,47.9134,1725200075386
972.319,47.899,1725200075560
972.325,47.899,1725200075723
972.332,47.9046,1725200075896
972.331,47.8996,1725200076059
972.338,47.9058,1725200076240
972.332,47.9118,1725200076397
972.329,47.9118,1725200076573
972.332,47.9126,1725200076735
972.335,47.9092,1725200076917
972.334,47.9038,1725200077074
972.335,47.893,1725200077249
972.334,47.893,1725200077411
972.335,47.884,1725200077586
972.334,47.874,1725200077754
972.333,47.8604,1725200077931
972.332,47.8511,1725200078092
972.335,47.8516,1725200078268
972.336,47.8516,1725200078431
972.337,47.8471,1725200078611
972.337,47.846,1725200078768
972.338,47.8434,1725200078942
972.333,47.8335,1725200079104
972.329,47.8335,1725200079284
972.329,47.8363,1725200079441
972.328,47.8284,1725200079598
972.333,47.8284,1725200079779
